idx,sample_id,y_true,y_pred,true_label,pred_label,confidence,correct,pseudotime
206,GTEX-13FLV-0126-SM-5K7WT,2,2,Normal Tissue,Normal Tissue,0.966926097869873,True,0.10387392
207,TCGA-DA-A95X-06,1,1,Metastasis,Metastasis,0.9595703482627868,True,0.8936682
208,GTEX-OHPK-0008-SM-4E3JL,2,2,Normal Tissue,Normal Tissue,0.4562101066112518,True,0.77736115
209,GTEX-ZVZQ-0326-SM-59HLL,2,2,Normal Tissue,Normal Tissue,0.85272216796875,True,0.6078588
210,GTEX-RU72-0926-SM-2TF6B,2,2,Normal Tissue,Normal Tissue,0.9969562292099,True,0.08706148
211,GTEX-1122O-0008-SM-5QGR2,2,2,Normal Tissue,Normal Tissue,0.995784342288971,True,0.6313948
212,GTEX-OXRK-0226-SM-2YUN1,2,2,Normal Tissue,Normal Tissue,0.9910469651222228,True,0.15068108
213,GTEX-U8XE-0326-SM-3DB8P,2,2,Normal Tissue,Normal Tissue,0.9875827431678772,True,0.11753645
214,GTEX-OXRN-0126-SM-48TDM,2,2,Normal Tissue,Normal Tissue,0.983570158481598,True,0.119841754
215,GTEX-QEG4-0008-SM-48TYZ,2,2,Normal Tissue,Normal Tissue,0.9174195528030396,True,0.6622143
216,GTEX-ZGAY-0526-SM-4WWBB,2,2,Normal Tissue,Normal Tissue,0.9583265781402588,True,0.1550967
217,GTEX-QDT8-0008-SM-48U2F,2,2,Normal Tissue,Normal Tissue,0.9675034284591676,True,0.6338737
218,GTEX-13CF3-2426-SM-5IFGX,2,2,Normal Tissue,Normal Tissue,0.986041247844696,True,0.12825155
219,TCGA-D3-A3C7-06,1,1,Metastasis,Metastasis,0.947709619998932,True,0.83323497
220,GTEX-X88G-0008-SM-47JWN,2,2,Normal Tissue,Normal Tissue,0.6614454388618469,True,0.71224946
221,GTEX-12126-0008-SM-5S2UC,2,2,Normal Tissue,Normal Tissue,0.8747401237487793,True,0.69991815
222,TCGA-ER-A19D-06,1,1,Metastasis,Metastasis,0.6239750981330872,True,0.6864202
223,TCGA-DA-A1HY-06,1,1,Metastasis,Metastasis,0.8889039754867554,True,0.80552614
224,GTEX-P4QR-0008-SM-48TE2,2,2,Normal Tissue,Normal Tissue,0.9491173028945924,True,0.61775094
225,GTEX-13S7M-0126-SM-5SI6A,2,2,Normal Tissue,Normal Tissue,0.9867714047431946,True,0.12568226
226,TCGA-W3-AA21-06,1,1,Metastasis,Metastasis,0.9591880440711976,True,0.83727294
227,GTEX-ZYFG-2326-SM-5E44B,2,2,Normal Tissue,Normal Tissue,0.9718376398086548,True,0.19853963
228,GTEX-11DXY-0126-SM-5H11Q,2,2,Normal Tissue,Normal Tissue,0.9868760108947754,True,0.12960555
229,GTEX-ZY6K-1426-SM-5GZX2,2,2,Normal Tissue,Normal Tissue,0.8962652683258057,True,0.279849
230,GTEX-11EMC-0008-SM-5Q5DR,2,2,Normal Tissue,Normal Tissue,0.9904462099075316,True,0.6101906
231,GTEX-12WS9-0326-SM-59HJV,2,2,Normal Tissue,Normal Tissue,0.996467113494873,True,0.12422981
232,GTEX-111VG-0008-SM-5Q5BG,2,2,Normal Tissue,Normal Tissue,0.9879702925682068,True,0.5855678
233,GTEX-XAJ8-1426-SM-47JYM,2,2,Normal Tissue,Normal Tissue,0.9569490551948548,True,0.031097105
234,GTEX-X5EB-0008-SM-46MU3,2,2,Normal Tissue,Normal Tissue,0.975265085697174,True,0.6440378
235,TCGA-ER-A19K-01,0,0,Primary Tumor,Primary Tumor,0.6555933952331543,True,0.5281783
236,TCGA-EE-A2MI-06,1,1,Metastasis,Metastasis,0.7522914409637451,True,0.8315838
237,TCGA-GN-A267-06,1,1,Metastasis,Metastasis,0.8400963544845581,True,0.79003793
238,GTEX-YB5E-0008-SM-4VDT7,2,2,Normal Tissue,Normal Tissue,0.7800371050834656,True,0.7019233
239,GTEX-UPJH-0226-SM-3GADV,2,2,Normal Tissue,Normal Tissue,0.9919427633285522,True,0.028398253
240,GTEX-ZVT3-0008-SM-51MRI,2,2,Normal Tissue,Normal Tissue,0.6329086422920227,True,0.66074365
241,GTEX-XUJ4-0008-SM-4BOQI,2,2,Normal Tissue,Normal Tissue,0.97126567363739,True,0.6507184
242,GTEX-Z93S-1626-SM-5CVMB,2,2,Normal Tissue,Normal Tissue,0.9644610285758972,True,0.08835979
244,GTEX-YJ8A-0426-SM-5IFID,2,2,Normal Tissue,Normal Tissue,0.9969236254692078,True,0.099970125
245,TCGA-WE-AAA4-06,1,1,Metastasis,Metastasis,0.9076287150382996,True,0.7387917
246,TCGA-DA-A1IA-06,1,1,Metastasis,Metastasis,0.7862144708633423,True,0.9129572
247,GTEX-13X6I-1826-SM-5SIAO,2,2,Normal Tissue,Normal Tissue,0.9685758948326112,True,0.12995157
248,GTEX-11EI6-2826-SM-5H11D,2,2,Normal Tissue,Normal Tissue,0.941950261592865,True,0.052930027
249,GTEX-11WQC-1826-SM-5GU59,2,2,Normal Tissue,Normal Tissue,0.9855915307998656,True,0.109697506
250,GTEX-R55F-0126-SM-48FCK,2,2,Normal Tissue,Normal Tissue,0.983151912689209,True,0.18607615
252,TCGA-BF-AAP0-06,1,1,Metastasis,Metastasis,0.9754157066345216,True,0.8770679
253,TCGA-ER-A3PL-06,1,1,Metastasis,Metastasis,0.9486200213432312,True,0.8532472
254,GTEX-11DXY-0008-SM-5QGR4,2,2,Normal Tissue,Normal Tissue,0.9616088271141052,True,0.6677473
255,GTEX-OIZH-0126-SM-2HMIS,2,2,Normal Tissue,Normal Tissue,0.9597871899604796,True,0.14762275
256,GTEX-11XUK-0008-SM-5S2WD,2,2,Normal Tissue,Normal Tissue,0.948340117931366,True,0.6847939
257,GTEX-WZTO-0008-SM-4PQZZ,2,2,Normal Tissue,Normal Tissue,0.8726558685302734,True,0.7055898
258,GTEX-146FQ-2126-SM-5RQHU,2,2,Normal Tissue,Normal Tissue,0.9909403324127196,True,0.07552823
259,GTEX-X4EP-0008-SM-4PQYO,2,2,Normal Tissue,Normal Tissue,0.9509596228599548,True,0.6562487
260,TCGA-FR-A3YN-06,1,1,Metastasis,Metastasis,0.9684929251670836,True,0.8174858
261,GTEX-W5WG-0008-SM-4KL25,2,2,Normal Tissue,Normal Tissue,0.986856997013092,True,0.5993665
263,TCGA-D3-A51T-06,1,1,Metastasis,Metastasis,0.9774489998817444,True,0.7345103
