idx,sample_id,y_true,y_pred,true_label,pred_label,confidence,correct,pseudotime
193,TCGA-D3-A51F-06,1,1,Metastasis,Metastasis,0.7012783885002136,True,0.49368948
194,TCGA-IH-A3EA-01,0,0,Primary Tumor,Primary Tumor,0.5336652398109436,True,0.8811721
195,TCGA-D3-A8GE-06,1,1,Metastasis,Metastasis,0.6127909421920776,True,0.5136556
196,TCGA-D3-A51J-06,1,1,Metastasis,Metastasis,0.7101004123687744,True,0.47310925
200,TCGA-D9-A3Z1-06,1,1,Metastasis,Metastasis,0.6439734697341919,True,0.6019811
201,TCGA-EE-A182-06,1,1,Metastasis,Metastasis,0.5024451017379761,True,0.722269
203,TCGA-WE-A8K5-06,1,1,Metastasis,Metastasis,0.692682683467865,True,0.6242762
205,TCGA-EE-A3AG-06,1,1,Metastasis,Metastasis,0.5592294931411743,True,0.50624603
206,TCGA-D3-A2JP-06,1,1,Metastasis,Metastasis,0.7119844555854797,True,0.56553775
207,TCGA-ER-A199-06,1,1,Metastasis,Metastasis,0.6951102018356323,True,0.59288263
208,TCGA-FS-A1YW-06,1,1,Metastasis,Metastasis,0.7245517373085022,True,0.56976324
209,TCGA-D3-A2JE-06,1,1,Metastasis,Metastasis,0.6338761448860168,True,0.718455
210,TCGA-D9-A6EA-06,1,1,Metastasis,Metastasis,0.6172487735748291,True,0.663453
211,TCGA-ER-A19W-06,1,1,Metastasis,Metastasis,0.6844382286071777,True,0.49902272
212,TCGA-D3-A8GS-06,1,1,Metastasis,Metastasis,0.6172645688056946,True,0.45370638
213,TCGA-EE-A3J3-06,1,1,Metastasis,Metastasis,0.7630101442337036,True,0.4323399
214,TCGA-FS-A1ZW-06,1,1,Metastasis,Metastasis,0.5962002873420715,True,0.5016501
215,TCGA-D3-A1Q4-06,1,1,Metastasis,Metastasis,0.7017820477485657,True,0.5172547
216,TCGA-EE-A2M8-06,1,1,Metastasis,Metastasis,0.6720973253250122,True,0.48884732
217,TCGA-EE-A2M7-06,1,1,Metastasis,Metastasis,0.6084151864051819,True,0.4520405
218,TCGA-ER-A198-06,1,1,Metastasis,Metastasis,0.6943342089653015,True,0.6935921
219,TCGA-EE-A3JD-06,1,1,Metastasis,Metastasis,0.5349838733673096,True,0.6155462
222,TCGA-EE-A181-06,1,1,Metastasis,Metastasis,0.7073394060134888,True,0.48801208
223,TCGA-DA-A3F3-06,1,1,Metastasis,Metastasis,0.6567220091819763,True,0.5692107
224,TCGA-EB-A1NK-01,0,0,Primary Tumor,Primary Tumor,0.5028637647628784,True,0.5013147
225,TCGA-ER-A19P-06,1,1,Metastasis,Metastasis,0.5290390253067017,True,0.28183252
228,TCGA-DA-A1I0-06,1,1,Metastasis,Metastasis,0.6277596950531006,True,0.80878836
229,TCGA-FS-A1ZN-01,0,0,Primary Tumor,Primary Tumor,0.4713236093521118,True,0.30165467
230,TCGA-GN-A9SD-06,1,1,Metastasis,Metastasis,0.737562894821167,True,0.44397223
231,TCGA-EE-A29T-06,1,1,Metastasis,Metastasis,0.6256831288337708,True,0.5931088
232,TCGA-D9-A6E9-06,1,1,Metastasis,Metastasis,0.6295527219772339,True,0.66332245
233,TCGA-EB-A51B-01,0,0,Primary Tumor,Primary Tumor,0.5110897421836853,True,0.58575404
235,TCGA-EE-A2GH-06,1,1,Metastasis,Metastasis,0.6735551357269287,True,0.51729906
237,TCGA-D3-A3CF-06,1,1,Metastasis,Metastasis,0.7221907377243042,True,0.44056103
239,TCGA-GN-A4U5-01,0,0,Primary Tumor,Primary Tumor,0.4657190442085266,True,0.27833018
240,TCGA-WE-A8ZN-06,1,1,Metastasis,Metastasis,0.637234628200531,True,0.7651188
242,TCGA-EB-A550-01,0,0,Primary Tumor,Primary Tumor,0.5367975831031799,True,0.27625406
243,TCGA-D3-A1QB-06,1,1,Metastasis,Metastasis,0.5952788591384888,True,0.6202317
244,TCGA-FS-A1Z0-06,1,1,Metastasis,Metastasis,0.7212146520614624,True,0.51101977
245,TCGA-D3-A2JG-06,1,1,Metastasis,Metastasis,0.6805623769760132,True,0.6923142
246,TCGA-GN-A26A-06,1,1,Metastasis,Metastasis,0.5165998339653015,True,0.52282894
247,TCGA-GN-A8LK-06,1,1,Metastasis,Metastasis,0.5397515296936035,True,0.80666566
248,TCGA-FR-A44A-06,1,1,Metastasis,Metastasis,0.75363689661026,True,0.48300913
249,TCGA-FS-A4F9-06,1,1,Metastasis,Metastasis,0.6018342971801758,True,0.70418763
250,TCGA-D3-A3BZ-06,1,1,Metastasis,Metastasis,0.6532679796218872,True,0.5734279
251,TCGA-D3-A5GL-06,1,1,Metastasis,Metastasis,0.53704434633255,True,0.7534906
252,TCGA-D3-A8GO-06,1,1,Metastasis,Metastasis,0.7095569372177124,True,0.5136119
254,TCGA-EE-A2GT-06,1,1,Metastasis,Metastasis,0.6018529534339905,True,0.71234524
255,TCGA-EE-A2GE-06,1,1,Metastasis,Metastasis,0.6710872054100037,True,0.36541203
256,TCGA-GF-A4EO-06,1,1,Metastasis,Metastasis,0.632838785648346,True,0.47018233
257,TCGA-FW-A3TV-06,1,1,Metastasis,Metastasis,0.753991961479187,True,0.53547955
258,TCGA-ER-A42K-06,1,1,Metastasis,Metastasis,0.6089262962341309,True,0.581713
259,TCGA-DA-A960-01,0,0,Primary Tumor,Primary Tumor,0.5552677512168884,True,1.0
260,TCGA-EE-A2GP-06,1,1,Metastasis,Metastasis,0.6837351322174072,True,0.44297388
261,TCGA-FS-A1ZE-06,1,1,Metastasis,Metastasis,0.5630778670310974,True,0.6139513
262,TCGA-D9-A6EC-06,1,1,Metastasis,Metastasis,0.5636726021766663,True,0.6999089
264,TCGA-D9-A6EG-06,1,1,Metastasis,Metastasis,0.5402867794036865,True,0.74935615
265,TCGA-EE-A185-06,1,1,Metastasis,Metastasis,0.5242946147918701,True,0.750713
266,TCGA-DA-A1I7-06,1,1,Metastasis,Metastasis,0.5663366913795471,True,0.61254525
267,TCGA-EB-A5VU-01,0,0,Primary Tumor,Primary Tumor,0.5476036071777344,True,0.36552995
268,TCGA-GF-A6C9-06,1,1,Metastasis,Metastasis,0.6246669888496399,True,0.5318205
269,TCGA-EE-A3AH-06,1,1,Metastasis,Metastasis,0.5881794095039368,True,0.4995275
270,TCGA-EB-A5SH-06,1,1,Metastasis,Metastasis,0.6061688661575317,True,0.7915849
271,TCGA-D3-A3C1-06,1,1,Metastasis,Metastasis,0.5655251145362854,True,0.7238365
273,TCGA-EE-A2A6-06,1,1,Metastasis,Metastasis,0.7636888027191162,True,0.4685454
274,TCGA-FS-A1ZH-06,1,1,Metastasis,Metastasis,0.5855228304862976,True,0.313116
275,TCGA-D3-A5GN-06,1,1,Metastasis,Metastasis,0.6514374613761902,True,0.47073582
276,TCGA-FS-A1ZP-06,1,1,Metastasis,Metastasis,0.6851637959480286,True,0.69112194
278,TCGA-ER-A2NH-06,1,1,Metastasis,Metastasis,0.6497316956520081,True,0.44029176
279,TCGA-W3-A825-06,1,1,Metastasis,Metastasis,0.5547469854354858,True,0.30601737
280,TCGA-ER-A2NG-06,1,1,Metastasis,Metastasis,0.6585676670074463,True,0.47981367
282,TCGA-D3-A8GB-06,1,1,Metastasis,Metastasis,0.7558755874633789,True,0.47501022
283,TCGA-EE-A2MK-06,1,1,Metastasis,Metastasis,0.6684529781341553,True,0.6271852
285,TCGA-D3-A8GI-06,1,1,Metastasis,Metastasis,0.5263047814369202,True,0.8492964
287,TCGA-D3-A2JA-06,1,1,Metastasis,Metastasis,0.6458488702774048,True,0.47419497
289,TCGA-DA-A1I2-06,1,1,Metastasis,Metastasis,0.7554753422737122,True,0.5387296
290,TCGA-GF-A2C7-01,0,0,Primary Tumor,Primary Tumor,0.5306993722915649,True,0.4782864
291,TCGA-EE-A2ML-06,1,1,Metastasis,Metastasis,0.6806750297546387,True,0.56756604
292,TCGA-EE-A29R-06,1,1,Metastasis,Metastasis,0.6129997372627258,True,0.63012415
294,TCGA-EE-A20C-06,1,1,Metastasis,Metastasis,0.5116465091705322,True,0.740816
295,TCGA-EE-A2MG-06,1,1,Metastasis,Metastasis,0.6660363674163818,True,0.37455234
296,TCGA-YG-AA3N-01,0,0,Primary Tumor,Primary Tumor,0.5413019061088562,True,0.4713366
297,TCGA-EB-A5SF-01,0,0,Primary Tumor,Primary Tumor,0.7001030445098877,True,0.5340145
299,TCGA-D3-A51N-06,1,1,Metastasis,Metastasis,0.629204273223877,True,0.4880023
300,TCGA-EE-A17Y-06,1,1,Metastasis,Metastasis,0.6049090623855591,True,0.6186305
301,TCGA-EE-A29B-06,1,1,Metastasis,Metastasis,0.555013120174408,True,0.8723434
302,TCGA-D3-A8GJ-06,1,1,Metastasis,Metastasis,0.7537209391593933,True,0.49317056
304,TCGA-FR-A7UA-06,1,1,Metastasis,Metastasis,0.5227670073509216,True,0.3652554
306,TCGA-RP-A6K9-06,1,1,Metastasis,Metastasis,0.7011590600013733,True,0.6361373
307,TCGA-EE-A3AD-06,1,1,Metastasis,Metastasis,0.5904457569122314,True,0.56259733
308,TCGA-EE-A2GL-06,1,1,Metastasis,Metastasis,0.7452504634857178,True,0.45524874
309,TCGA-EE-A29N-06,1,1,Metastasis,Metastasis,0.698459267616272,True,0.3377099
311,TCGA-D3-A2JB-06,1,1,Metastasis,Metastasis,0.6433591246604919,True,0.33881712
312,TCGA-HR-A2OG-06,1,1,Metastasis,Metastasis,0.683238685131073,True,0.41866034
313,TCGA-DA-A1IB-06,1,1,Metastasis,Metastasis,0.4153712391853332,True,0.25960788
314,TCGA-D3-A51E-06,1,1,Metastasis,Metastasis,0.660111129283905,True,0.54789335
316,TCGA-HR-A2OH-06,1,1,Metastasis,Metastasis,0.6821240782737732,True,0.47215194
317,TCGA-ER-A19N-06,1,1,Metastasis,Metastasis,0.6552249789237976,True,0.5144944
319,TCGA-D3-A2JO-06,1,1,Metastasis,Metastasis,0.649072527885437,True,0.49999362
320,TCGA-EE-A29W-06,1,1,Metastasis,Metastasis,0.5292202830314636,True,0.5843892
321,TCGA-EB-A5UN-06,1,1,Metastasis,Metastasis,0.5766816139221191,True,0.6384639
322,TCGA-EE-A2GC-06,1,1,Metastasis,Metastasis,0.5611880421638489,True,0.7068658
323,TCGA-D3-A5GS-06,1,1,Metastasis,Metastasis,0.674326479434967,True,0.6448904
324,TCGA-D3-A8GV-06,1,1,Metastasis,Metastasis,0.6035323143005371,True,0.74203795
325,TCGA-ER-A2NF-06,1,1,Metastasis,Metastasis,0.6000970005989075,True,0.65530777
328,TCGA-EE-A29E-06,1,1,Metastasis,Metastasis,0.5239231586456299,True,0.7748372
329,TCGA-BF-A3DM-01,0,0,Primary Tumor,Primary Tumor,0.5198934078216553,True,0.55239296
330,TCGA-ER-A193-06,1,1,Metastasis,Metastasis,0.7183888554573059,True,0.59223413
331,TCGA-ER-A19O-06,1,1,Metastasis,Metastasis,0.567751944065094,True,0.7920884
334,TCGA-EE-A2A1-06,1,1,Metastasis,Metastasis,0.7482461929321289,True,0.4866288
335,TCGA-ER-A197-06,1,1,Metastasis,Metastasis,0.6271939873695374,True,0.53622264
337,TCGA-D9-A1X3-06,1,1,Metastasis,Metastasis,0.6129271388053894,True,0.61577976
339,TCGA-EE-A29C-06,1,1,Metastasis,Metastasis,0.6174975037574768,True,0.7015296
340,TCGA-EE-A3J7-06,1,1,Metastasis,Metastasis,0.69281005859375,True,0.62414104
341,TCGA-RP-A690-06,1,1,Metastasis,Metastasis,0.5437983870506287,True,0.7747844
342,TCGA-D3-A3CB-06,1,1,Metastasis,Metastasis,0.6154311299324036,True,0.52915776
344,TCGA-GN-A264-06,1,1,Metastasis,Metastasis,0.6267552971839905,True,0.67005163
345,TCGA-D3-A1Q8-06,1,1,Metastasis,Metastasis,0.6641924381256104,True,0.48456872
346,TCGA-3N-A9WC-06,1,1,Metastasis,Metastasis,0.7078149914741516,True,0.51684844
347,TCGA-FS-A1YX-06,1,1,Metastasis,Metastasis,0.6450628042221069,True,0.6321137
348,TCGA-EE-A2GU-06,1,1,Metastasis,Metastasis,0.6785597801208496,True,0.5016509
349,TCGA-WE-A8ZT-06,1,1,Metastasis,Metastasis,0.6678702235221863,True,0.60007024
