idx,sample_id,y_true,y_pred,true_label,pred_label,confidence,correct,pseudotime
917,GTEX-XQ8I-0926-SM-4BOOF,2,2,Normal Tissue,Normal Tissue,0.9982877373695374,True,0.04433562
778,GTEX-OHPM-0008-SM-4E3IP,2,2,Normal Tissue,Normal Tissue,0.7333140969276428,True,0.56148624
460,GTEX-ZWKS-0626-SM-5GIDV,2,2,Normal Tissue,Normal Tissue,0.994460105895996,True,0.08525606
740,TCGA-D3-A5GN-06,1,1,Metastasis,Metastasis,0.9683903455734252,True,0.9036689
626,GTEX-11NUK-2726-SM-5A5MC,2,2,Normal Tissue,Normal Tissue,0.9867998361587524,True,0.11521216
422,GTEX-ZU9S-1826-SM-5NQ9E,2,2,Normal Tissue,Normal Tissue,0.9872382879257202,True,0.10260507
1278,TCGA-EE-A29L-06,1,1,Metastasis,Metastasis,0.6333645582199097,True,0.61872286
711,TCGA-D9-A6EG-06,1,1,Metastasis,Metastasis,0.6583297848701477,True,0.7482706
1209,TCGA-WE-AAA0-06,1,1,Metastasis,Metastasis,0.9283349514007568,True,0.85151976
242,GTEX-Z93S-1626-SM-5CVMB,2,2,Normal Tissue,Normal Tissue,0.9766030311584472,True,0.09516437
784,GTEX-ZE7O-0126-SM-57WC1,2,2,Normal Tissue,Normal Tissue,0.9943196773529052,True,0.10743878
1085,TCGA-D9-A148-06,1,1,Metastasis,Metastasis,0.8978248834609985,True,0.7701985
425,GTEX-133LE-2326-SM-5K7W3,2,2,Normal Tissue,Normal Tissue,0.9931507110595704,True,0.13114882
762,TCGA-ER-A2NG-06,1,1,Metastasis,Metastasis,0.4589878022670746,True,0.4802047
715,GTEX-R55F-0008-SM-48FE6,2,2,Normal Tissue,Normal Tissue,0.5678738951683044,True,0.5965612
1199,GTEX-ZY6K-1826-SM-5GZXK,2,2,Normal Tissue,Normal Tissue,0.9648691415786744,True,0.1789101
630,TCGA-WE-A8ZN-06,1,1,Metastasis,Metastasis,0.8400095105171204,True,0.8877516
272,GTEX-Y8E4-0008-SM-4V6FW,2,2,Normal Tissue,Normal Tissue,0.8740458488464355,True,0.4906784
958,GTEX-147F4-0226-SM-5QGPW,2,2,Normal Tissue,Normal Tissue,0.9985857009887696,True,0.058082968
1193,GTEX-ZPIC-0008-SM-4E3JF,2,2,Normal Tissue,Normal Tissue,0.9785953164100648,True,0.4260519
800,GTEX-11EQ9-2426-SM-5HL5T,2,2,Normal Tissue,Normal Tissue,0.9995114803314208,True,0.0
100,GTEX-T5JW-0008-SM-4DM5X,2,2,Normal Tissue,Normal Tissue,0.9808332920074464,True,0.44312212
303,TCGA-D3-A3MR-06,1,1,Metastasis,Metastasis,0.975596845149994,True,0.8449268
669,GTEX-11ZUS-2626-SM-5FQUR,2,2,Normal Tissue,Normal Tissue,0.992090106010437,True,0.13723151
414,TCGA-WE-AA9Y-06,1,1,Metastasis,Metastasis,0.9560297131538392,True,0.72191995
791,GTEX-TMZS-0126-SM-3DB9Q,2,2,Normal Tissue,Normal Tissue,0.9987614154815674,True,0.042400625
924,TCGA-GN-A264-06,1,1,Metastasis,Metastasis,0.7010635733604431,True,0.68271303
1234,GTEX-11H98-0126-SM-5EGHG,2,2,Normal Tissue,Normal Tissue,0.9706653356552124,True,0.17863362
959,TCGA-EB-A57M-01,0,0,Primary Tumor,Primary Tumor,0.5025660991668701,True,0.40929848
11,TCGA-EB-A41A-01,0,0,Primary Tumor,Primary Tumor,0.8743027448654175,True,0.67417854
261,GTEX-W5WG-0008-SM-4KL25,2,2,Normal Tissue,Normal Tissue,0.9775615334510804,True,0.40389836
1217,GTEX-ZE9C-2726-SM-57WB5,2,2,Normal Tissue,Normal Tissue,0.9733574986457824,True,0.1631521
271,GTEX-131XH-2226-SM-5DUXJ,2,2,Normal Tissue,Normal Tissue,0.9889561533927916,True,0.10988819
91,TCGA-D3-A8GQ-06,1,1,Metastasis,Metastasis,0.8940964937210083,True,0.8760091
98,TCGA-FW-A3TU-06,1,1,Metastasis,Metastasis,0.9512069821357728,True,0.8499465
605,TCGA-EB-A51B-01,0,0,Primary Tumor,Primary Tumor,0.8862067461013794,True,0.6059217
204,GTEX-WH7G-0008-SM-4LVNM,2,2,Normal Tissue,Normal Tissue,0.9851118922233582,True,0.3985093
218,GTEX-13CF3-2426-SM-5IFGX,2,2,Normal Tissue,Normal Tissue,0.9969817996025084,True,0.07459594
64,GTEX-QVJO-0008-SM-447AU,2,2,Normal Tissue,Normal Tissue,0.9909895062446594,True,0.3828986
6,TCGA-FS-A1ZA-06,1,1,Metastasis,Metastasis,0.6404557824134827,True,0.572414
1031,GTEX-X3Y1-0008-SM-4PR12,2,2,Normal Tissue,Normal Tissue,0.9888913631439208,True,0.4146711
121,TCGA-RP-A695-06,1,1,Metastasis,Metastasis,0.9300941228866576,True,0.803925
167,TCGA-FR-A3YO-06,1,1,Metastasis,Metastasis,0.8469884991645813,True,0.811918
635,GTEX-X4EP-0626-SM-3P621,2,2,Normal Tissue,Normal Tissue,0.956968069076538,True,0.1918906
893,TCGA-ER-A19O-06,1,1,Metastasis,Metastasis,0.9356496334075928,True,0.6912582
1249,GTEX-ZVP2-0326-SM-57WBP,2,2,Normal Tissue,Normal Tissue,0.9975308775901794,True,0.08713353
788,GTEX-ZQG8-0008-SM-4YCE7,2,2,Normal Tissue,Normal Tissue,0.995556652545929,True,0.31871924
463,GTEX-WFON-1926-SM-3LK7L,2,2,Normal Tissue,Normal Tissue,0.965191662311554,True,0.11182754
160,GTEX-XUW1-0008-SM-4BOQH,2,2,Normal Tissue,Normal Tissue,0.9201208353042604,True,0.456184
900,GTEX-WI4N-2726-SM-3LK7Y,2,2,Normal Tissue,Normal Tissue,0.99357807636261,True,0.14262639
1005,GTEX-XOTO-0726-SM-4B659,2,2,Normal Tissue,Normal Tissue,0.9963072538375854,True,0.068733424
806,GTEX-139T8-0626-SM-5KLZX,2,2,Normal Tissue,Normal Tissue,0.9978210926055908,True,0.038257156
313,GTEX-12BJ1-0926-SM-5EQ62,2,2,Normal Tissue,Normal Tissue,0.9667761921882628,True,0.21332537
1063,GTEX-11DZ1-0126-SM-5985Q,2,2,Normal Tissue,Normal Tissue,0.9938271641731262,True,0.1252654
596,GTEX-ZDTT-0426-SM-4WKFL,2,2,Normal Tissue,Normal Tissue,0.9494160413742064,True,0.18893927
317,GTEX-R55D-0008-SM-48FEV,2,2,Normal Tissue,Normal Tissue,0.9642848372459412,True,0.48036912
1074,TCGA-EB-A3Y7-01,0,0,Primary Tumor,Primary Tumor,0.8016397953033447,True,0.60498106
1141,TCGA-EE-A2M6-06,1,1,Metastasis,Metastasis,0.9408820271492004,True,0.766159
845,GTEX-1497J-0226-SM-5QGPU,2,2,Normal Tissue,Normal Tissue,0.999710977077484,True,0.0035789262
367,TCGA-D9-A3Z3-06,1,1,Metastasis,Metastasis,0.9692437648773192,True,0.92239857
1083,TCGA-BF-A3DJ-01,0,0,Primary Tumor,Primary Tumor,0.8223655223846436,True,0.48542526
84,TCGA-EE-A184-06,1,1,Metastasis,Metastasis,0.7422497868537903,True,0.5585912
130,GTEX-12WSJ-1126-SM-5LZVJ,2,2,Normal Tissue,Normal Tissue,0.9960836172103882,True,0.13044626
309,TCGA-D3-A3MV-06,1,1,Metastasis,Metastasis,0.7778217196464539,True,1.0
1084,GTEX-WWYW-0008-SM-4MVPF,2,2,Normal Tissue,Normal Tissue,0.8579853177070618,True,0.5264951
786,TCGA-DA-A1I2-06,1,1,Metastasis,Metastasis,0.9370269179344176,True,0.8486649
949,GTEX-ZVP2-0008-SM-51MSL,2,2,Normal Tissue,Normal Tissue,0.95975661277771,True,0.43218264
837,GTEX-139D8-0226-SM-5KLZO,2,2,Normal Tissue,Normal Tissue,0.989920735359192,True,0.12804869
868,GTEX-W5X1-2526-SM-3GILC,2,2,Normal Tissue,Normal Tissue,0.998392641544342,True,0.086958304
1274,GTEX-ZYFD-0626-SM-5E44E,2,2,Normal Tissue,Normal Tissue,0.8192739486694336,True,0.19639772
987,GTEX-ZV7C-0926-SM-59HL1,2,2,Normal Tissue,Normal Tissue,0.7277510166168213,True,0.4701931
415,GTEX-X4EO-0326-SM-3P5YO,2,2,Normal Tissue,Normal Tissue,0.9054234623908995,True,0.16913946
19,GTEX-11DXX-0008-SM-5Q5B8,2,2,Normal Tissue,Normal Tissue,0.9913514852523804,True,0.3886068
310,TCGA-XV-AB01-06,1,1,Metastasis,Metastasis,0.9582331776618958,True,0.6814259
1001,TCGA-EE-A20F-06,1,1,Metastasis,Metastasis,0.9523380994796752,True,0.76010734
107,GTEX-OOBK-0008-SM-3NB27,2,2,Normal Tissue,Normal Tissue,0.9282926917076112,True,0.4256388
825,GTEX-12ZZY-0226-SM-5LZVE,2,2,Normal Tissue,Normal Tissue,0.8783854246139526,True,0.12814565
998,TCGA-WE-A8ZM-06,1,1,Metastasis,Metastasis,0.791908860206604,True,0.8738087
657,GTEX-WRHU-0008-SM-4MVPB,2,2,Normal Tissue,Normal Tissue,0.7820019125938416,True,0.5292511
199,TCGA-D3-A1Q7-06,1,1,Metastasis,Metastasis,0.9182889461517334,True,0.90327626
282,GTEX-T2YK-0008-SM-4DM6M,2,2,Normal Tissue,Normal Tissue,0.995918333530426,True,0.31942382
656,GTEX-WHSE-0008-SM-4M1ZO,2,2,Normal Tissue,Normal Tissue,0.9972620010375975,True,0.3650431
733,TCGA-EE-A2A6-06,1,1,Metastasis,Metastasis,0.9187504649162292,True,0.78978866
523,TCGA-EE-A3AG-06,1,1,Metastasis,Metastasis,0.5225581526756287,True,0.5934149
39,TCGA-D3-A51G-06,1,1,Metastasis,Metastasis,0.8277587890625,True,0.7989678
265,GTEX-VUSG-0008-SM-4KL24,2,2,Normal Tissue,Normal Tissue,0.8164030909538269,True,0.4827309
21,GTEX-Y8LW-1526-SM-5IFHL,2,2,Normal Tissue,Normal Tissue,0.9971559047698976,True,0.047776233
291,GTEX-Y3IK-1626-SM-4YCF5,2,2,Normal Tissue,Normal Tissue,0.9983312487602234,True,0.06092525
106,GTEX-12696-0126-SM-5EQ4L,2,2,Normal Tissue,Normal Tissue,0.9878082871437072,True,0.1411525
663,GTEX-XPVG-2126-SM-4B667,2,2,Normal Tissue,Normal Tissue,0.976264238357544,True,0.071962595
195,TCGA-EE-A2MS-06,1,1,Metastasis,Metastasis,0.8894352316856384,True,0.64317626
556,TCGA-EE-A2M8-06,1,1,Metastasis,Metastasis,0.933174729347229,True,0.818988
233,GTEX-XAJ8-1426-SM-47JYM,2,2,Normal Tissue,Normal Tissue,0.9773927330970764,True,0.08179038
1231,GTEX-ZLV1-1526-SM-4WWBC,2,2,Normal Tissue,Normal Tissue,0.9978476762771606,True,0.0816528
701,GTEX-WZTO-0126-SM-3NM95,2,2,Normal Tissue,Normal Tissue,0.7635237574577332,True,0.17136502
122,GTEX-XUZC-0008-SM-4BOQG,2,2,Normal Tissue,Normal Tissue,0.989697277545929,True,0.36499053
62,GTEX-12WSB-0126-SM-59HJN,2,2,Normal Tissue,Normal Tissue,0.9526168704032898,True,0.18162364
155,GTEX-ZTTD-2826-SM-4YCFA,2,2,Normal Tissue,Normal Tissue,0.6659879088401794,True,0.2890391
49,GTEX-WI4N-1026-SM-3LK7N,2,2,Normal Tissue,Normal Tissue,0.9969502091407776,True,0.10305418
1006,TCGA-YD-A9TA-06,1,1,Metastasis,Metastasis,0.9689477682113647,True,0.79054177
823,TCGA-D3-A51R-06,1,1,Metastasis,Metastasis,0.7978389263153076,True,0.9321299
641,GTEX-TML8-1926-SM-32QOS,2,2,Normal Tissue,Normal Tissue,0.9988049268722534,True,0.0393533
1203,TCGA-FS-A1ZQ-06,1,1,Metastasis,Metastasis,0.8391830325126648,True,0.57192224
1050,TCGA-FS-A1ZY-06,1,1,Metastasis,Metastasis,0.7243177890777588,True,0.74663955
965,GTEX-XBEC-0726-SM-4QARZ,2,2,Normal Tissue,Normal Tissue,0.985916793346405,True,0.1384564
747,GTEX-14A6H-0126-SM-5QGPK,2,2,Normal Tissue,Normal Tissue,0.9975767731666564,True,0.07794771
670,TCGA-D3-A8GO-06,1,1,Metastasis,Metastasis,0.9537400007247924,True,0.9088739
904,GTEX-11ZU8-0126-SM-5EQ58,2,2,Normal Tissue,Normal Tissue,0.998230755329132,True,0.069014914
1207,GTEX-11OF3-0126-SM-5PNYF,2,2,Normal Tissue,Normal Tissue,0.9979497790336608,True,0.060698766
592,GTEX-13PVQ-0126-SM-5SIB4,2,2,Normal Tissue,Normal Tissue,0.9824010729789734,True,0.15111277
267,TCGA-FW-A3R5-06,1,1,Metastasis,Metastasis,0.9212604761123656,True,0.82422054
1198,GTEX-WXYG-0008-SM-4ONDU,2,2,Normal Tissue,Normal Tissue,0.993188500404358,True,0.3488073
437,TCGA-ER-A2NC-06,1,1,Metastasis,Metastasis,0.9335403442382812,True,0.8138271
1037,GTEX-S341-0008-SM-4AD6D,2,2,Normal Tissue,Normal Tissue,0.9930382370948792,True,0.336383
1106,GTEX-WH7G-2026-SM-3NMBL,2,2,Normal Tissue,Normal Tissue,0.905424416065216,True,0.17684987
1123,GTEX-X5EB-2226-SM-46MW4,2,2,Normal Tissue,Normal Tissue,0.9910982251167296,True,0.13004425
396,GTEX-Y5V6-2326-SM-4VDSA,2,2,Normal Tissue,Normal Tissue,0.9966384172439576,True,0.09921765
886,GTEX-X4EO-2926-SM-4E3JH,2,2,Normal Tissue,Normal Tissue,0.9858679175376892,True,0.13187097
1229,GTEX-UJHI-0008-SM-4IHL1,2,2,Normal Tissue,Normal Tissue,0.9575713872909546,True,0.46592885
620,GTEX-XBEW-0008-SM-4AT3Y,2,2,Normal Tissue,Normal Tissue,0.9362400770187378,True,0.46242902
284,GTEX-WHPG-2626-SM-3NMBR,2,2,Normal Tissue,Normal Tissue,0.9691432118415833,True,0.10646054
1041,GTEX-13113-1926-SM-5LZWG,2,2,Normal Tissue,Normal Tissue,0.9959297776222228,True,0.099303894
1052,GTEX-WYBS-0008-SM-4ONDX,2,2,Normal Tissue,Normal Tissue,0.6320440173149109,True,0.578779
725,GTEX-145ME-1826-SM-5SI9G,2,2,Normal Tissue,Normal Tissue,0.9767372012138368,True,0.10485654
836,GTEX-139TU-0726-SM-5L3EK,2,2,Normal Tissue,Normal Tissue,0.9703776240348816,True,0.11712044
240,GTEX-ZVT3-0008-SM-51MRI,2,2,Normal Tissue,Normal Tissue,0.8175864815711975,True,0.43322355
27,TCGA-D3-A8GK-06,1,1,Metastasis,Metastasis,0.8391621708869934,True,0.75165474
821,GTEX-12WS9-0126-SM-5EGL7,2,2,Normal Tissue,Normal Tissue,0.977953314781189,True,0.14081904
599,TCGA-GN-A9SD-06,1,1,Metastasis,Metastasis,0.969717800617218,True,0.75943774
405,TCGA-YG-AA3O-06,1,1,Metastasis,Metastasis,0.8876509070396423,True,0.88031703
719,GTEX-111CU-1926-SM-5GZYZ,2,2,Normal Tissue,Normal Tissue,0.9921739101409912,True,0.109568834
594,GTEX-12ZZX-0126-SM-5EGK9,2,2,Normal Tissue,Normal Tissue,0.9833481907844543,True,0.11895388
1015,TCGA-DA-A95V-06,1,1,Metastasis,Metastasis,0.9662415981292723,True,0.81929845
869,GTEX-1313W-0626-SM-5EQ4H,2,2,Normal Tissue,Normal Tissue,0.9972208738327026,True,0.1114908
794,GTEX-146FR-1326-SM-5SIAJ,2,2,Normal Tissue,Normal Tissue,0.9258486032485962,True,0.13210136
341,TCGA-EE-A29X-06,1,1,Metastasis,Metastasis,0.9451941847801208,True,0.7346367
532,GTEX-W5X1-0008-SM-4LMKA,2,2,Normal Tissue,Normal Tissue,0.9773739576339722,True,0.4441853
148,GTEX-ZVT2-0126-SM-5GIDQ,2,2,Normal Tissue,Normal Tissue,0.9904468059539796,True,0.11586207
597,TCGA-DA-A1I0-06,1,1,Metastasis,Metastasis,0.9027016758918762,True,0.7373084
1090,GTEX-WCDI-0008-SM-47JYE,2,2,Normal Tissue,Normal Tissue,0.5627166032791138,True,0.56259656
804,GTEX-QCQG-1726-SM-3GIJ9,2,2,Normal Tissue,Normal Tissue,0.997065007686615,True,0.04350761
274,GTEX-WVJS-0008-SM-4MVPC,2,2,Normal Tissue,Normal Tissue,0.8031117916107178,True,0.51128083
607,GTEX-P4QS-0008-SM-48TDY,2,2,Normal Tissue,Normal Tissue,0.9930680990219116,True,0.39991748
1190,TCGA-FS-A1ZZ-06,1,1,Metastasis,Metastasis,0.4759568870067596,True,0.54312944
372,GTEX-ZUA1-2626-SM-5NQ92,2,2,Normal Tissue,Normal Tissue,0.7411948442459106,True,0.28339553
161,TCGA-EE-A2GK-06,1,1,Metastasis,Metastasis,0.9090726375579834,True,0.64837635
